x,g,h
1.6216216216216217,-0.18176617447264287,-0.04510566264332337
1.6316316316316317,-0.2161156062220267,-0.053679605775145516
1.6416416416416417,-0.24978673752764016,-0.06214540708629685
1.6516516516516517,-0.28269798401943347,-0.07050055661644726
1.6616616616616617,-0.3147699896915277,-0.07874261628914522
1.6716716716716717,-0.3459258166635041,-0.08686922022889111
1.6816816816816818,-0.3760911281296887,-0.09487807504445975
1.6916916916916918,-0.4051943640656455,-0.10276696007868888
1.7017017017017018,-0.4331669092809412,-0.11053372762496118
1.7117117117117118,-0.4599432534280519,-0.11817630311062027
1.7217217217217218,-0.4854611425989758,-0.12569268524757204
1.7317317317317318,-0.5096617221636487,-0.13308094615033453
1.7417417417417418,-0.5324896705275671,-0.1403392314218103
1.7517517517517518,-0.5538933235100495,-0.14746576020706664
1.7617617617617618,-0.5738247890692334,-0.15445882521541981
1.7717717717717718,-0.5922400521251756,-0.1613167927111286
1.7817817817817818,-0.609099069258198,-0.1680381024730149
1.7917917917917918,-0.624365853085866,-0.17462126772333747
1.8018018018018018,-0.6380085461486046,-0.1810648750262551
1.8118118118118118,-0.6499994841609067,-0.18736758415622531
1.8218218218218218,-0.6603152485122813,-0.19352812793669374
1.8318318318318318,-0.6689367079294622,-0.19954531204943857
1.8418418418418419,-0.6758490492388922,-0.20541801481494276
1.8518518518518519,-0.6810417971960206,-0.21114518694417583
1.8618618618618619,-0.6845088233754659,-0.2167258512621758
1.8718718718718719,-0.6862483441434948,-0.22215910240382777
1.8818818818818819,-0.6862629077615247,-0.22744410648224678
1.8918918918918919,-0.6845593706963662,-0.23258010073017657
1.901901901901902,-0.6811488632396417,-0.2375663931148266
1.911911911911912,-0.6760467445651742,-0.24240236192657375
1.921921921921922,-0.6692725473790598,-0.2470874553419639
1.931931931931932,-0.6608499123425858,-0.25162119096145474
1.941941941941942,-0.6508065124730263,-0.2560031553223465
1.951951951951952,-0.6391739677516278,-0.2602330033873551
1.961961961961962,-0.6259877501916933,-0.26431045800928576
1.971971971971972,-0.6112870796425449,-0.2682353093722734
1.981981981981982,-0.5951148106272383,-0.27200741441005905
1.991991991991992,-0.5775173105331552,-0.2756266962017771
2.002002002002002,-0.5585443294949779,-0.2790931433457349
2.012012012012012,-0.5382488623289821,-0.2824068093116671
2.022022022022022,-0.5166870028960624,-0.2855678117719566
2.032032032032032,-0.49391779128833857,-0.28857633191231097
2.042042042042042,-0.47000305425058464,-0.29143261372239493
2.052052052052052,-0.44500723926301927,-0.2941369632669167
2.062062062062062,-0.4189972427261513,-0.29668974793767217
2.0720720720720722,-0.39204223270138716,-0.2990913956870549
2.0820820820820822,-0.3642134666729191,-0.3013423942435385
2.0920920920920922,-0.3355841048070168,-0.3034432903096465
2.1021021021021022,-0.30622901919421636,-0.30539468874292164
2.1121121121121122,-0.27622459956801754,-0.3071972517204123
2.1221221221221223,-0.24564855600054544,-0.30885169788719313
2.1321321321321323,-0.21457971908120502,-0.31035880148944106
2.1421421421421423,-0.1830978380886333,-0.3117193914925865
2.1521521521521523,-0.15128337766924094,-0.31293435068506276
2.1621621621621623,-0.11921731353731901,-0.31400461476817704
2.1721721721721723,-0.08698092771208293,-0.3149311714326263
2.1821821821821823,-0.05465560380612138,-0.31571505942218225
2.1921921921921923,-0.022322622877536055,-0.31635736758507116
2.2022022022022023,0.009937039645401479,-0.3168592339135715
2.2122122122122123,0.04204291546296727,-0.3172218445723541
2.2222222222222223,0.07391524282792984,-0.3174464329160899
2.2322322322322323,0.10547516340376026,-0.31753427849684657
2.2422422422422423,0.13664491607453047,-0.3174867060617971
2.2522522522522523,0.16734802723348224,-0.31730508454176237
2.2622622622622623,0.19750949708795562,-0.31699082603110607
2.2722722722722724,0.2270559815301853,-0.31654538475950117
2.2822822822822824,0.2559159691363746,-0.3159702560560848
2.2922922922922924,0.2840199528704018,-0.3152669753065152
2.3023023023023024,0.3113005960834631,-0.3144371169034449
2.3123123123123124,0.3376928924168688,-0.31348229319091886
2.3223223223223224,0.3631343192320441,-0.3124041534032062
2.3323323323323324,0.387564984209491,-0.3112043825985706
2.3423423423423424,0.4109277647770009,-0.3098847005884813
2.3523523523523524,0.43316844004671706,-0.3084468608627637
2.3623623623623624,0.45423581496068105,-0.30689264951118594
2.3723723723723724,0.47408183636520235,-0.3052238841419731
2.3823823823823824,0.4926617007557134,-0.3034424127977391
2.3923923923923924,0.5099339534556596,-0.3015501128693196
2.4024024024024024,0.5258605790153605,-0.299548890007989
2.4124124124124124,0.5404070826396175,-0.2974406770365367
2.4224224224224224,0.5535425624760623,-0.29522743285967706
2.4324324324324325,0.5652397726197986,-0.29291114137425966
2.4424424424424425,0.5754751767137001,-0.2904938103797452
2.4524524524524525,0.5842289920477599,-0.287977470489405
2.4624624624624625,0.5914852240850544,-0.2853641740426983
2.4724724724724725,0.5972316913661432,-0.28265599401927777
2.4824824824824825,0.6014600407680026,-0.27985502295506437
2.4924924924924925,0.6041657531178405,-0.2769633718608338
2.5025025025025025,0.6053481391862733,-0.2739831691437446
2.5125125125125125,0.6050103261083477,-0.27091655953223726
2.5225225225225225,0.6031592343046462,-0.26776570300472624
2.5325325325325325,0.5998055449982196,-0.2645327737225002
2.5425425425425425,0.5949636584462419,-0.2612199589672416
2.5525525525525525,0.5886516430280628,-0.2578294580835686
2.5625625625625625,0.5808911753536481,-0.25436348142699955
2.5725725725725725,0.5717074715782295,-0.25082424931772884
2.5825825825825826,0.5611292101302552,-0.24721399100060223
2.5925925925925926,0.5491884460804035,-0.2435349436116687
2.6026026026026026,0.5359205173994352,-0.23978935115168226
2.6126126126126126,0.5213639433719808,-0.23597946346691911
2.6226226226226226,0.5055603154519207,-0.232107535237669
2.6326326326326326,0.4885541808628106,-0.22817582497475306
2.6426426426426426,0.4703929192637389,-0.22418659402441343
2.6526526526526526,0.45112661281709465,-0.22014210558191297
2.6626626626626626,0.43080791000989344,-0.21604462371417563
2.6726726726726726,0.4094918835945419,-0.211896412391793
2.6826826826826826,0.3872358830281813,-0.20769973453071183
2.6926926926926926,0.3640993818020076,-0.2034568510439142
2.7027027027027026,0.34014382006319743,-0.19917001990339134
2.7127127127127126,0.31543244294223943,-0.19484149521270624
2.7227227227227226,0.2900301350075792,-0.19047352629043304
2.7327327327327327,0.264003251277489,-0.18606835676475275
2.7427427427427427,0.2374194452259791,-0.1816282236794777
2.7527527527527527,0.21034749422534482,-0.1771553566117706
2.7627627627627627,0.18285712287259284,-0.17265197680181402
2.7727727727727727,0.1550188246505008,-0.1681202962946816
2.7827827827827827,0.12690368237643251,-0.16356251709465205
2.7927927927927927,0.09858318789325449,-0.15898083033220078
2.8028028028028027,0.0701290614567818,-0.1543774154438955
2.8128128128128127,0.04161307127312559,-0.14975443936541533
2.8228228228228227,0.013106853637126341,-0.14511405573790387
2.8328328328328327,-0.015318265880249433,-0.14045840412786056
2.8428428428428427,-0.043591449752087966,-0.13578960926076503
2.8528528528528527,-0.0716425238853294,-0.1311097802686235
2.8628628628628627,-0.09940215064882106,-0.12642100995161634
2.8728728728728727,-0.12680199911588874,-0.12172537405402002
2.8828828828828827,-0.15377491210635888,-0.11702493055456747
2.8928928928928928,-0.18025506962263516,-0.11232171897140411
2.9029029029029028,-0.20617814828508066,-0.10761775968178855
2.9129129129129128,-0.23148147638355,-0.10291505325667924
2.9229229229229228,-0.2561041841744211,-0.09821557981034101
2.932932932932933,-0.2799873490658613,-0.09352129836509714
2.942942942942943,-0.3030741353482856,-0.08883414623134565
2.952952952952953,-0.32530992814199383,-0.08415603840295009
2.962962962962963,-0.3466424612497597,-0.07948886696810822
2.972972972972973,-0.367021938618651,-0.0748345005357938
2.982982982982983,-0.38640114913254325,-0.0701947836778595
2.992992992992993,-0.40473557447459535,-0.06557153638688137
3.003003003003003,-0.42198348981735045,-0.06096655354981773
3.013013013013013,-0.4381060571170458,-0.05638160443754794
3.023023023023023,-0.4530674108081265,-0.051818432210349326
3.033033033033033,-0.4668347357137967,-0.047278753439363004
3.043043043043043,-0.4793783370086666,-0.042764257644091926
3.053053053053053,-0.4906717020901055,-0.03827660684596773
3.063063063063063,-0.5006915542357387,-0.03381743513801529
3.073073073073073,-0.509417897945583,-0.02938834827063702
3.083083083083083,-0.5168340558885328,-0.02499092325353199
3.093093093093093,-0.5229266973942552,-0.020626707973757635
3.103103103103103,-0.5276858584529467,-0.01629722082993529
3.113113113113113,-0.5311049532068175,-0.012003950382593628
3.123123123123123,-0.5331807769385359,-0.007748355020637474
3.133133133133133,-0.5339135005831275,-0.003531862643922681
3.143143143143143,-0.5333066568109404,0.0006441296380888255
3.153153153153153,-0.5313671177502016,0.004778255791626338
3.163163163163163,-0.5281050644383426,0.008869181127898928
3.173173173173173,-0.5235339481116217,0.012915602556420628
3.183183183183183,-0.5176704434625727,0.016916248822423905
3.193193193193193,-0.5105343940143905,0.0208698807284193
3.203203203203203,-0.50214874978051,0.024775291339965245
3.2132132132132134,-0.49253949739627595,0.028631306175718366
3.2232232232232234,-0.4817355829276976,0.03243678338183922
3.2332332332332334,-0.46976882757979366,0.036190613890838004
3.2432432432432434,-0.45667383654392985,0.039891721564944436
3.2532532532532534,-0.44248790123975856,0.04353906332409788
3.2632632632632634,-0.42725089522289295,0.04713162925865544
3.2732732732732734,-0.41100516404421866,0.05066844272692287
3.2832832832832834,-0.3937954093607483,0.05414856043761805
3.2932932932932935,-0.3756685676111137,0.057571072517382
3.3033033033033035,-0.35667368358115026,0.06093510256345816
3.3133133133133135,-0.33686177919651666,0.06423980768166485
3.3233233233233235,-0.31628571788989723,0.06748437850979161
3.3333333333333335,-0.2950000649000257,0.07066803922655476
3.3433433433433435,-0.27306094386852287,0.07379004754625178
3.3533533533533535,-0.2505258901083505,0.0768496946992598
3.3633633633633635,-0.2274537009245183,0.079846305398527
3.3733733733733735,-0.20390428337354366,0.08277923779221076
3.3833833833833835,-0.179938499853028,0.08564788340262088
3.3933933933933935,-0.15561801191658417,0.08845166705162948
3.4034034034034035,-0.13100512271221096,0.09119004677271489
3.4134134134134135,-0.10616261844406866,0.09386251370980907
3.4234234234234235,-0.08115360925845293,0.09646859200312334
3.4334334334334335,-0.05604136995460729,0.0990078386621305
3.4434434434434436,-0.03088918091985034,0.10147984342588472
3.4534534534534536,-0.005760169686336239,0.10388422861086491
3.4634634634634636,0.019282846496376547,0.10622064894653013
3.4734734734734736,0.044177516682891806,0.10848879139877904
3.4834834834834836,0.06886211046269906,0.11068837498150878
3.4934934934934936,0.09327567002109725,0.11281915055647165
3.5035035035035036,0.11735815965830837,0.1148809006216308
3.5135135135135136,0.1410506124026208,0.1168734390882195
3.5235235235235236,0.16429527336213173,0.11879661104671045
3.5335335335335336,0.18703573946924415,0.12065029252190526
3.5435435435435436,0.20921709528248575,0.122434390217356
3.5535535535535536,0.2307860445214279,0.12414884124933309
3.5635635635635636,0.2516910370224615,0.1257936128705572
3.5735735735735736,0.2718823908158959,0.12736870218391305
3.5835835835835836,0.29131240903826106,0.12887413584636712
3.5935935935935936,0.30993549140776216,0.1303099697633119
3.6036036036036037,0.32770824000553767,0.13167628877356152
3.6136136136136137,0.34458955912065387,0.13297320632522527
3.6236236236236237,0.36054074893259674,0.13420086414268792
3.6336336336336337,0.3755255928213564,0.13535943188492505
3.6436436436436437,0.3895104381119873,0.1364491067953862
3.6536536536536537,0.4024642700777404,0.13747011334367676
3.6636636636636637,0.4143587790434387,0.13842270285927313
3.6736736736736737,0.42516842044867786,0.1393071531575049
3.6836836836836837,0.4348704677486168,0.14012376815804004
3.6936936936936937,0.44344505804854245,0.14087287749610944
3.7037037037037037,0.45087523038700167,0.14155483612670736
3.7137137137137137,0.45714695660103394,0.14217002392200614
3.7237237237237237,0.4622491647258766,0.14271884526222267
3.7337337337337337,0.466173754900396,0.1432017286201758
3.7437437437437437,0.4689156077683693,0.1436191261397731
3.7537537537537538,0.4704725853845758,0.14397151320866605
3.7637637637637638,0.4708455246533756,0.14425938802531346
3.7737737737737738,0.47003822334604506,0.14448327116069115
3.7837837837837838,0.4680574187615288,0.144643705114888
3.793793793793794,0.4649127591134269,0.14474125386882639
3.803803803803804,0.4606167677439159,0.14477650243134624
3.813813813813814,0.4551848002828569,0.14475005638188984
3.823823823823824,0.44863499488753134,0.14466254140902596
3.833833833833834,0.4409882157152308,0.14451460284504974
3.843843843843844,0.43226798979725367,0.14430690519689454
3.853853853853854,0.42250043749871447,0.1440401316735916
3.863863863863864,0.4117141967638871,0.1437149837105119
3.873873873873874,0.3999403413615651,0.1433321804906239
3.883883883883884,0.3872122933590862,0.1428924584629997
3.893893893893894,0.3735657300672028,0.14239657085880086
3.903903903903904,0.3590384857108524,0.14184528720497486
3.913913913913914,0.3436704480930709,0.14123939283588954
3.923923923923924,0.3275034505307525,0.14057968840313498
3.933933933933934,0.3105811593516888,0.13986698938371667
3.943943943943944,0.29294895725227005,0.1391021255868662
3.953953953953954,0.2746538228244036,0.13828594065969108
3.963963963963964,0.2557442065685554,0.13741929159188482
3.973973973973974,0.2362699037173569,0.13650304821971732
3.983983983983984,0.2162819242009042,0.1355380927295217
3.993993993993994,0.19583236009070995,0.13452531916089397
4.004004004004004,0.17497425086423463,0.13346563290981844
4.014014014014014,0.15376144683601123,0.13235995023192995
4.024024024024024,0.13224847110459695,0.1312091977461225
4.034034034034034,0.1104903803668625,0.13001431193871107
4.044044044044044,0.088542624952656,0.1287762386683506
4.054054054054054,0.06646090843327047,0.12749593267191553
4.064064064064064,0.044301047156981,0.12617435707153826
4.074074074074074,0.022118830063493876,0.12481248288300531
4.084084084084084,-3.012087275664034e-05,0.12341128852570477
4.094094094094094,-0.02209048922369954,0.12197175933431777
4.104104104104104,-0.04400740136997055,0.12049488707244384
4.114114114114114,-0.06572656210624465,0.11898166944834608
4.124124124124124,-0.08719438825659452,0.117433109633001
4.134134134134134,-0.10835813997342358,0.11585021578063404
4.1441441441441444,-0.1291660494004274,0.11423400055191882
4.1541541541541545,-0.14956744638811031,0.11258548064001643
4.1641641641641645,-0.1695128809588127,0.1109056762996263
4.1741741741741745,-0.18895424222774485,0.109195610879219
4.1841841841841845,-0.20784487349637987,0.107456310356617
4.1941941941941945,-0.22613968324545888,0.10568880287808713
4.2042042042042045,-0.24379525176603611,0.10389411830110482
4.2142142142142145,-0.2607699331791325,0.10207328774094743
4.2242242242242245,-0.2770239526069379,0.10022734312127056
4.2342342342342345,-0.29251949827175067,0.09835731672881821
4.2442442442442445,-0.3072208083122791,0.09646424077241408
4.2542542542542545,-0.3210942521211451,0.09454914694637855
4.2642642642642645,-0.33410840602178676,0.09261306599851193
4.2742742742742745,-0.3462341231179907,0.09065702730278166
4.2842842842842845,-0.35744459716441157,0.08868205843684784
4.2942942942942945,-0.36771542032213134,0.08668918476455756
4.3043043043043046,-0.3770246346790472,0.08467942902353584
4.314314314314315,-0.38535277743107865,0.08265381091799676
4.324324324324325,-0.3926829196363641,0.08061334671689566
4.334334334334335,-0.3990006984711547,0.07855904885753927
4.344344344344345,-0.4042943429325809,0.07649192555476744
4.354354354354355,-0.40855469295016594,0.07441298041581658
4.364364364364365,-0.4117752118845513,0.07232321206097134
4.374374374374375,-0.41395199240859176,0.07022361375010769
4.384384384384385,-0.4150837557825214,0.06811517301522696
4.394394394394395,-0.4151718445514195,0.06599887129907674
4.404404404404405,-0.41422020870952836,0.06387568359995141
4.414414414414415,-0.41223538539217663,0.0617465781227608
4.424424424424425,-0.40922647217200764,0.059612515936453
4.434434434434435,-0.40520509405192273,0.057474450637872584
4.444444444444445,-0.40018536426256374,0.055333328022132984
4.454454454454455,-0.3941838389872252,0.05319008575957766
4.464464464464465,-0.3872194661518216,0.051045653079401294
4.474474474474475,-0.3793135284318101,0.04890095045999876
4.484484484484485,-0.3704895806418808,0.04675688932610608
4.494494494494495,-0.36077338168757894,0.04461437175279401
4.504504504504505,-0.3501928212709759,0.04247429017637142
4.514514514514515,-0.3387778415548093,0.040337527112252226
4.524524524524525,-0.326560354001388,0.03820495487983587
4.534534534534535,-0.31357415161369245,0.03607743533444831
4.544544544544545,-0.2998548168167934,0.03395581960638657
4.554554554554555,-0.2854396252275739,0.03184094784710678
4.564564564564565,-0.2703674455701532,0.02973364898259209
4.574574574574575,-0.254678636002911,0.02763474047393332
4.584584584584585,-0.23841493713105996,0.025545028085152254
4.594594594594595,-0.22161936198578305,0.023465305658293408
4.604604604604605,-0.20433608325756264,0.021396354895807507
4.614614614614615,-0.1866103180769093,0.01933894515024612
4.624624624624625,-0.16848821064081418,0.01729383322128372
4.634634634634635,-0.1500167129872989,0.01526176316008023
4.644644644644645,-0.1312434642240196,0.013243466080993856
4.654654654654655,-0.11221666851937037,0.011239659980650733
4.664664664664665,-0.09298497216655997,0.009251049564374789
4.674674674674675,-0.07359734003204932,0.007278326079978059
4.684684684684685,-0.054102931700203194,0.005322167158908602
4.694694694694695,-0.03455097762535312,0.003383236664749975
4.704704704704705,-0.014990655601378678,0.0014621845490632864
4.714714714714715,0.0045290321432934315,-0.00044035328544023004
4.724724724724725,0.023959380919994253,-0.0023237551144111718
4.734734734734735,0.04325210432186884,-0.004187413514076431
4.744744744744745,0.06235945343624501,-0.006030735476177069
4.754754754754755,0.08123433423507,-0.00785314251565337
4.764764764764765,0.09983042285672361,-0.009654070771103708
4.774774774774775,0.11810227849911586,-0.01143297109804658
4.784784784784785,0.1360054536509031,-0.013189309155018055
4.794794794794795,0.1534966013955833,-0.014922565482539433
4.804804804804805,0.17053357953145037,-0.016632235574992722
4.814814814814815,0.18707555125955197,-0.0183178299454441
4.824824824824825,0.2030830822012145,-0.01997887418345812
4.834834834834835,0.21851823351699962,-0.021614909005948025
4.844844844844845,0.23334465090947443,-0.02322549030110989
4.854854854854855,0.24752764930350024,-0.02481018916549099
4.864864864864865,0.2610342930092468,-0.026368591934244952
4.874874874874875,0.2738334711853652,-0.027900300204628848
4.884884884884885,0.2858959684321143,-0.029404930852799414
4.894894894894895,0.2971945303572357,-0.03088211604396822
4.904904904904905,0.30770392397046376,-0.03233150323597753
4.914914914914915,0.3174009927761969,-0.033752755176360796
4.924924924924925,0.32626470644753747,-0.03514554989295413
4.934934934934935,0.3342762049790481,-0.03650958067812671
4.944944944944945,0.3414188372297042,-0.03784455606670058
4.954954954954955,0.3476781937820099,-0.039150199807631916
4.964964964964965,0.3530421340576922,-0.040426250829527964
4.974974974974975,0.35750080764507103,-0.04167246320007563
4.984984984984985,0.36104666980781713,-0.04288860607945951
4.994994994994995,0.36367449115954503,-0.04407446366784908
5.005005005005005,0.3653813615033149,-0.045229835147036226
5.015015015015015,0.3661666878497655,-0.046354534616306245
5.025025025025025,0.36603218664208753,-0.04744839102262681
5.035035035035035,0.36498187023046214,-0.048511248085241106
5.045045045045045,0.36302202765279773,-0.0495429642147529
5.055055055055055,0.36016119979263583,-0.05054341242679256
5.065065065065065,0.3564101489988854,-0.05151248025035466
5.075075075075075,0.35178182326556984,-0.05245006963089904
5.085085085085085,0.3462913150830071,-0.053356096828308705
